tender,firm rut,buyer,select,offer send,value offer,offer open,offer close,dt_signature
2258-90-LE19,76527650-0,61606201-8,0,2019-05-13,12176.820084,2019-04-30,2019-05-26,2019-06-12
5276-1-LE18,76527673-K,61608203-5,1,2018-01-14,16702.49144,2018-01-01,2018-01-27,2018-02-16
5276-12-L118,76527673-K,61608203-5,1,2018-07-20,5407.49757,2018-07-07,2018-08-02,2018-08-25
5276-23-L118,76527673-K,61608203-5,1,2018-09-27,3385.296144,2018-09-14,2018-10-10,2018-11-01
5276-8-L119,76527673-K,61608203-5,0,2019-04-17,5396.889554,2019-04-04,2019-04-30,2019-05-23
5276-19-L119,76527673-K,61608203-5,0,2019-12-17,7246.0246854,2019-12-04,2019-12-30,2020-01-22
591-44-LE21,76527673-K,61603000-0,0,2021-11-29,44138.4372001,2021-11-15,2021-12-11,2021-12-30
635-102-L118,76527951-8,61606000-7,0,2018-05-17,4555.3355976,2018-05-04,2018-05-30,2018-06-18
635-67-LE19,76527951-8,61606000-7,0,2019-04-22,42199.460502,2019-04-09,2019-05-05,2019-05-21
5602-98-LE19,76527951-8,61601000-K,0,2019-10-07,2409.70029,2019-09-24,2019-10-20,2019-11-11
757-97-L119,76528020-6,61601000-K,0,2019-09-10,7463.55,2019-08-28,2019-09-23,2019-10-12
2026-166-LE19,76528278-0,61606600-5,0,2019-09-02,6307.16259,2019-08-20,2019-09-15,2019-10-07
2111-72-LR19,76528666-2,61608602-2,0,2019-09-26,0,2019-09-13,2019-10-09,2019-10-28
1057049-202-LR20,76528666-2,61608604-9,0,2020-10-05,1212.4126848,2020-09-19,2020-10-15,2020-10-27
2109-3-LQ21,76528666-2,61608203-5,0,2021-02-15,1201.095975959,2021-02-02,2021-02-28,2021-03-19
1057501-74-LR21,76528666-2,61608502-6,1,2021-05-31,1201.0595535,2021-05-18,2021-06-13,2021-07-06
1057539-83-LP19,76528811-8,61975100-0,0,2019-12-02,101621.22863136,2019-11-19,2019-12-15,2019-12-31
1057509-87-LE19,76529001-5,61607001-0,0,2019-04-26,50108.4471733,2019-04-14,2019-05-10,2019-05-28
1057419-5-LQ20,76529001-5,61607304-4,1,2020-02-23,,2020-02-10,2020-03-07,2020-03-26
1057509-127-LE20,76529001-5,61607001-0,0,2020-06-30,28134.907236318,2020-06-16,2020-07-12,2020-07-27
1057418-15-LE20,76529001-5,61607302-8,0,2020-08-18,0,2020-08-05,2020-08-31,2020-09-19
591-44-LE21,76529066-K,61603000-0,1,2021-11-28,30562.561735,2021-11-15,2021-12-11,2021-12-30
2112-9-LE18,76529372-3,61602223-7,0,2018-04-26,9447.496403058,2018-04-12,2018-05-08,2018-05-29
1057492-25-LE20,76529487-8,61959800-8,1,2020-03-23,8344.05137,2020-03-10,2020-04-05,2020-04-27
5076-76-LE18,76529724-9,61607901-8,1,2018-09-03,2464.75981,2018-08-21,2018-09-16,2018-10-06
1540-104-LP18,76529724-9,61607904-2,1,2018-10-19,117409.672597728,2018-10-06,2018-11-01,2018-11-22
2084-35-LP19,76529724-9,61607900-K,0,2019-04-22,88080.558336,2019-04-07,2019-05-03,2019-05-22
1080089-40-LQ19,76529724-9,61607900-K,0,2019-12-23,249661.006716,2019-12-09,2020-01-04,2020-01-24
1080089-41-LQ19,76529724-9,61607900-K,0,2019-12-23,205922.149788,2019-12-09,2020-01-04,2020-01-20
1080089-43-LP19,76529724-9,61607900-K,0,2019-12-27,92229.159504,2019-12-14,2020-01-09,2020-01-29
1540-104-LP20,76529724-9,61607904-2,0,2020-12-14,111306.9662688,2020-12-01,2020-12-27,2021-01-17
958479-12-LE18,76529758-3,61980720-0,0,2018-04-17,27598.271422446,2018-04-06,2018-05-02,2018-05-22
1553-1644-LE18,76530110-6,61607502-0,1,2018-12-26,1299.708672,2018-12-13,2019-01-08,2019-02-03
1057545-56-LE19,76530110-6,61607500-4,1,2019-06-19,1296.763611,2019-06-06,2019-07-02,2019-07-25
1057550-8-L120,76530110-6,61607505-5,1,2020-08-11,4832.1369,2020-07-29,2020-08-24,2020-09-15
1057468-2-LE20,76530285-4,61608600-6,0,2020-04-03,42218.681310108,2020-03-24,2020-04-19,2020-05-08
812261-152-LQ18,76530347-8,65075485-9,1,2019-02-12,2254.388636,2019-01-30,2019-02-25,2019-03-24
1002772-7-LE21,76530504-7,61608205-1,0,2021-02-11,16491.44305,2021-01-28,2021-02-23,2021-03-19
2207-154-L120,76530637-K,61602153-2,0,2020-08-03,2882.43968,2020-07-18,2020-08-13,2020-09-04
1495-8-LE18,76530846-1,61608400-3,0,2018-03-12,12928.458,2018-02-27,2018-03-25,2018-04-13
2078-75-LE19,76531101-2,61601000-K,1,2019-09-26,2842.442,2019-09-13,2019-10-09,2019-10-26
507428-40-L118,76531232-9,61979210-6,1,2018-06-07,4682.404056,2018-05-25,2018-06-20,2018-07-12
1552-8-LQ20,76531342-2,61606300-6,1,2020-03-02,191819.55,2020-02-18,2020-03-15,2020-04-02
1057539-16-LE20,76531369-4,61975100-0,0,2020-03-09,10843.656528396,2020-02-25,2020-03-22,2020-04-10
652-60-L118,76531582-4,61954500-1,0,2018-08-27,1961.9035,2018-08-11,2018-09-06,2018-09-27
1553-824-L118,76531654-5,61607502-0,1,2018-06-25,2542.86767516,2018-06-12,2018-07-08,2018-07-29
2058-19-LR18,76531890-4,61608102-0,0,2018-03-09,1777759.79808,2018-02-24,2018-03-22,2018-04-10
1524-67-LP18,76531993-5,61607600-0,0,2018-09-20,0,2018-09-07,2018-10-03,2018-10-22
1545-273-LQ18,76531993-5,61602260-1,0,2018-10-19,12839.5884738,2018-10-06,2018-11-01,2018-11-20
1063538-230-LR20,76531993-5,61602260-1,0,2020-11-20,323568.8112,2020-11-07,2020-12-03,2020-12-24
4375-35-LE18,76532024-0,61602189-3,0,2018-02-28,26330.734506,2018-02-15,2018-03-13,2018-04-01
2200-11-L118,76532024-0,61606700-1,0,2018-02-20,5204.43066,2018-02-07,2018-03-05,2018-03-20
1288-12-L118,76532024-0,61608200-0,0,2018-03-08,4549.312506,2018-02-23,2018-03-21,2018-04-07
2101-21-LE18,76532024-0,61602213-K,0,2018-03-19,2840.57949,2018-03-06,2018-04-01,2018-04-23
884-22-L118,76532024-0,61608500-K,1,2018-03-26,3006.29459,2018-03-13,2018-04-08,2018-04-24
884-23-L118,76532024-0,61608500-K,0,2018-03-26,3006.29459,2018-03-13,2018-04-08,2018-04-26
884-29-L118,76532024-0,61608500-K,0,2018-04-09,4960.075619,2018-03-26,2018-04-21,2018-05-10
1395-26-L118,76532024-0,61606400-2,0,2018-04-13,7692.408153,2018-03-31,2018-04-26,2018-05-15
2105-60-L118,76532024-0,61606402-9,0,2018-04-18,3063.299493,2018-04-04,2018-04-30,2018-05-15
2145-8-L118,76532024-0,61606409-6,0,2018-04-18,2197.423053,2018-04-02,2018-04-28,2018-05-21
884-33-L118,76532024-0,61608500-K,0,2018-04-24,3181.52493,2018-04-11,2018-05-07,2018-05-29
884-34-L118,76532024-0,61608500-K,0,2018-04-26,3096.602433,2018-04-13,2018-05-09,2018-05-25
884-36-L118,76532024-0,61608500-K,1,2018-04-30,4347.12783,2018-04-17,2018-05-13,2018-05-30
2207-137-L118,76532024-0,61602153-2,0,2018-04-30,2846.830383,2018-04-17,2018-05-13,2018-06-02
2207-138-L118,76532024-0,61602153-2,0,2018-04-30,2846.830383,2018-04-15,2018-05-11,2018-06-02
1950-56-LE18,76532024-0,61602238-5,0,2018-05-07,5011.521483,2018-04-14,2018-05-10,2018-05-30
2060-77-L118,76532024-0,61602222-9,0,2018-05-15,2779.57146,2018-05-02,2018-05-28,2018-06-17
635-109-L118,76532024-0,61606000-7,0,2018-05-22,3578.14146,2018-05-04,2018-05-30,2018-06-19
2078-45-LE18,76532024-0,61601000-K,0,2018-05-30,2955.25686,2018-05-16,2018-06-11,2018-07-01
2107-167-L118,76532024-0,61602148-6,0,2018-06-11,3713.573634,2018-05-25,2018-06-20,2018-07-11
5052-23-L118,76532024-0,61606901-2,0,2018-06-19,4106.565134,2018-06-06,2018-07-02,2018-07-23
2145-22-L118,76532024-0,61606409-6,0,2018-06-14,2361.682874,2018-06-01,2018-06-27,2018-07-12
1978-75-L118,76532024-0,61606900-4,1,2018-06-18,2440.281174,2018-06-05,2018-07-01,2018-07-24
2078-57-L118,76532024-0,61601000-K,0,2018-06-22,2848.992334,2018-06-12,2018-07-08,2018-07-26
2078-59-L118,76532024-0,61601000-K,0,2018-07-04,3083.215268,2018-06-21,2018-07-17,2018-08-05
2060-115-L118,76532024-0,61602222-9,0,2018-06-25,2754.674374,2018-06-11,2018-07-07,2018-07-25
1553-816-L118,76532024-0,61607502-0,0,2018-06-27,3399.180434,2018-06-13,2018-07-09,2018-08-03
2073-42-L118,76532024-0,61607200-5,0,2018-06-27,2613.197434,2018-06-14,2018-07-10,2018-08-04
2205-58-L118,76532024-0,61602143-5,0,2018-07-09,3320.582134,2018-06-20,2018-07-16,2018-08-04
2105-104-L118,76532024-0,61606402-9,0,2018-08-01,2840.08102,2018-07-18,2018-08-13,2018-09-03
2105-105-L118,76532024-0,61606402-9,0,2018-08-01,3022.482554,2018-07-19,2018-08-14,2018-09-04
2061-53-LE18,76532024-0,61602229-6,0,2018-07-11,0,2018-06-29,2018-07-25,2018-08-14
884-69-L118,76532024-0,61608500-K,0,2018-07-20,2715.925354,2018-06-28,2018-07-24,2018-08-15
652-44-L118,76532024-0,61954500-1,0,2018-07-17,2256.089554,2018-07-04,2018-07-30,2018-08-14
1395-88-L118,76532024-0,61606400-2,1,2018-08-20,5084.184043,2018-08-07,2018-09-02,2018-09-18
2067-22-L118,76532024-0,61602244-K,0,2018-08-20,2111.236586,2018-08-06,2018-09-01,2018-09-23
1556-32-L118,76532024-0,61606305-7,0,2018-08-20,3101.711136,2018-08-07,2018-09-02,2018-09-22
2145-31-L118,76532024-0,61606409-6,0,2018-08-16,2265.141093,2018-07-31,2018-08-26,2018-09-17
1992-28-L118,76532024-0,61602243-1,0,2018-08-22,2402.283723,2018-08-08,2018-09-03,2018-09-22
1761-63-LE18,76532024-0,61607700-7,0,2018-08-23,16421.308123,2018-08-09,2018-09-04,2018-09-23
2198-71-L118,76532024-0,61607503-9,0,2018-08-21,2493.712143,2018-08-08,2018-09-03,2018-09-25
635-165-L118,76532024-0,61606000-7,0,2018-08-22,3103.234943,2018-08-08,2018-09-03,2018-09-25
2060-147-L118,76532024-0,61602222-9,0,2018-08-28,3179.425293,2018-08-15,2018-09-10,2018-10-03
652-60-L118,76532024-0,61954500-1,0,2018-08-26,1958.855886,2018-08-11,2018-09-06,2018-09-27
418-29-L118,76532024-0,61602279-2,1,2018-08-27,3621.329323,2018-08-14,2018-09-09,2018-09-25
2145-33-L118,76532024-0,61606409-6,0,2018-08-28,2417.521793,2018-08-15,2018-09-10,2018-09-26
2125-97-L118,76532024-0,61606407-K,0,2018-09-04,3164.187223,2018-08-20,2018-09-15,2018-10-08
1628-76-R118,76532024-0,61602132-K,0,2018-08-13,2874.663893,2018-07-31,2018-08-26,2018-09-17
2190-29-R118,76532024-0,61607507-1,0,2018-09-04,3011.806523,2018-08-21,2018-09-16,2018-10-08
1454-35-L118,76532024-0,61931800-5,0,2018-09-12,2226.560487,2018-08-30,2018-09-25,2018-10-12
924-61-L118,76532024-0,61601000-K,0,2018-09-10,5589.684257,2018-08-28,2018-09-23,2018-10-15
884-102-L118,76532024-0,61608500-K,0,2018-10-03,2946.180857,2018-09-20,2018-10-16,2018-11-08
1978-107-L118,76532024-0,61606900-4,0,2018-10-09,2661.200028,2018-09-24,2018-10-20,2018-11-14
2073-65-L118,76532024-0,61607200-5,0,2018-10-18,4892.152548,2018-10-05,2018-10-31,2018-11-25
1497-22-L118,76532024-0,61601000-K,0,2018-10-30,5481.655896,2018-10-12,2018-11-07,2018-11-24
2198-90-L118,76532024-0,61607503-9,0,2018-11-05,2616.876468,2018-10-13,2018-11-08,2018-12-02
1978-116-L118,76532024-0,61606900-4,0,2018-11-08,2483.905788,2018-10-25,2018-11-20,2018-12-10
1947-198-L118,76532024-0,61608004-0,0,2018-11-14,4135.308519,2018-11-01,2018-11-27,2018-12-14
1398-148-L118,76532024-0,61606800-8,0,2018-11-20,3397.423019,2018-11-06,2018-12-02,2018-12-17
1511-81-L118,76532024-0,61606911-K,0,2018-12-14,2211.74976,2018-11-29,2018-12-25,2019-01-13
2065-25-L118,76532024-0,61602299-7,0,2018-12-18,2298.261696,2018-12-05,2018-12-31,2019-01-19
1558-5-L119,76532024-0,61606306-5,1,2019-02-05,3930.91753,2019-01-23,2019-02-18,2019-03-11
1660-22-L119,76532024-0,61606408-8,0,2019-03-06,4017.289867,2019-02-21,2019-03-19,2019-04-07
2060-34-L119,76532024-0,61602222-9,0,2019-03-20,3430.115503,2019-03-06,2019-04-01,2019-04-16
2060-36-L119,76532024-0,61602222-9,0,2019-03-26,3280.342803,2019-03-13,2019-04-08,2019-04-30
1992-7-L119,76532024-0,61602243-1,0,2019-04-30,2382.201306,2019-04-10,2019-05-06,2019-05-27
924-34-L119,76532024-0,61601000-K,0,2019-05-31,5231.77041,2019-05-15,2019-06-10,2019-07-01
2146-36-L119,76532024-0,61606405-3,0,2019-05-10,2715.887871,2019-04-30,2019-05-26,2019-06-17
2205-37-LE19,76532024-0,61602143-5,0,2019-05-13,3364.728342,2019-04-30,2019-05-26,2019-06-14
1558-20-L119,76532024-0,61606306-5,0,2019-05-23,3221.665521,2019-05-15,2019-06-10,2019-06-23
1398-51-L119,76532024-0,61606800-8,0,2019-05-31,4090.158,2019-05-18,2019-06-13,2019-07-08
1626-48-L119,76532024-0,61602150-8,0,2019-06-03,3293.919471,2019-05-21,2019-06-16,2019-07-03
1057541-9-L119,76532024-0,61607200-5,0,2019-06-24,2628.346437,2019-06-09,2019-07-05,2019-07-22
4906-18-L119,76532024-0,61980740-5,0,2019-06-11,2209.518867,2019-05-29,2019-06-24,2019-07-14
1380-122-L119,76532024-0,61602232-6,0,2019-06-12,3219.037734,2019-05-28,2019-06-23,2019-07-11
1660-110-L119,76532024-0,61606408-8,0,2019-06-13,2931.635367,2019-05-30,2019-06-25,2019-07-16
2207-219-L119,76532024-0,61602153-2,0,2019-06-11,3494.886237,2019-05-29,2019-06-24,2019-07-14
1057432-32-L119,76532024-0,61607100-9,0,2019-06-24,3783.732837,2019-06-11,2019-07-07,2019-07-30
2215-14-L119,76532024-0,61606202-6,0,2019-06-19,2917.193037,2019-06-04,2019-06-30,2019-07-17
1075337-12-L119,76532024-0,61602222-9,0,2019-06-24,3219.037734,2019-06-07,2019-07-03,2019-07-24
635-122-L119,76532024-0,61606000-7,0,2019-06-25,4217.002737,2019-06-11,2019-07-07,2019-07-24
2107-124-L119,76532024-0,61602148-6,0,2019-07-15,5556.763411,2019-07-02,2019-07-28,2019-08-17
1660-127-L119,76532024-0,61606408-8,0,2019-07-11,2941.830805,2019-06-28,2019-07-24,2019-08-19
1509-46-L119,76532024-0,61608006-7,1,2019-07-22,2641.565411,2019-07-09,2019-08-04,2019-08-22
2036-32-L119,76532024-0,61602247-4,0,2019-07-29,3807.644611,2019-07-16,2019-08-11,2019-09-03
2205-58-LE19,76532024-0,61602143-5,0,2019-07-30,3532.1584,2019-07-17,2019-08-12,2019-08-30
2101-52-L119,76532024-0,61602213-K,0,2019-07-31,2291.741651,2019-07-23,2019-08-18,2019-09-07
1057532-44-L119,76532024-0,61607600-0,0,2019-08-19,3706.643038,2019-08-06,2019-09-01,2019-09-21
1057420-5-L119,76532024-0,61607305-2,1,2019-09-06,2389.569558,2019-08-24,2019-09-19,2019-10-06
924-56-L119,76532024-0,61601000-K,0,2019-09-03,4547.328238,2019-08-21,2019-09-16,2019-10-09
1497-28-L119,76532024-0,61601000-K,0,2019-09-13,4608.7631,2019-09-03,2019-09-29,2019-10-19
2205-68-LE19,76532024-0,61602143-5,0,2019-10-07,3216.8631,2019-09-24,2019-10-20,2019-11-10
1057500-78-L119,76532024-0,61608500-K,1,2019-10-08,2849.0241,2019-09-25,2019-10-21,2019-11-07
522-19-L119,76532024-0,61602152-4,0,2019-10-23,3833.7231,2019-10-08,2019-11-03,2019-11-24
635-233-L119,76532024-0,61606000-7,0,2019-10-28,3971.0262,2019-10-14,2019-11-09,2019-11-29
2125-142-L119,76532024-0,61606407-K,0,2019-10-29,2656.245,2019-10-13,2019-11-08,2019-11-30
2101-86-L119,76532024-0,61602213-K,1,2019-10-30,2571.6441,2019-10-17,2019-11-12,2019-12-01
1057530-32-L119,76532024-0,61602261-K,0,2019-11-11,2356.42644,2019-10-29,2019-11-24,2019-12-15
2125-155-L119,76532024-0,61606407-K,1,2019-11-26,2742.76044,2019-11-13,2019-12-09,2020-01-01
1558-5-L120,76532024-0,61606306-5,0,2020-02-17,2583.897933,2020-01-30,2020-02-25,2020-03-21
1558-29-L120,76532024-0,61606306-5,0,2020-08-31,6297.736,2020-08-18,2020-09-13,2020-10-03
1080089-62-L121,76532024-0,61607900-K,1,2021-05-26,3290.530687,2021-05-13,2021-06-08,2021-06-27
1626-8-L121,76532024-0,61602150-8,0,2021-05-31,3023.754261238,2021-05-18,2021-06-13,2021-07-03
1626-9-L121,76532024-0,61602150-8,0,2021-05-31,3304.508741748,2021-05-18,2021-06-13,2021-07-08
2101-58-L121,76532024-0,61602213-K,0,2021-06-17,2561.237842,2021-06-03,2021-06-29,2021-07-19
5602-53-L121,76532024-0,61601000-K,0,2021-07-12,3450.678639,2021-06-29,2021-07-25,2021-08-19
1398-63-L121,76532024-0,61606800-8,0,2021-07-19,5982.525539,2021-07-06,2021-08-01,2021-08-25
1613-8-L121,76532024-0,61603000-0,0,2021-08-10,3450.678639,2021-07-22,2021-08-17,2021-09-06
1556-19-L121,76532024-0,61606305-7,0,2021-08-02,2864.356199,2021-07-20,2021-08-15,2021-08-29
5602-59-L121,76532024-0,61601000-K,0,2021-08-09,4007.876269,2021-07-27,2021-08-22,2021-09-14
1556-21-L121,76532024-0,61606305-7,0,2021-08-09,2468.611069,2021-07-27,2021-08-22,2021-09-15
635-113-LE21,76532024-0,61606000-7,0,2021-08-12,7086.406669,2021-07-30,2021-08-25,2021-09-14
162-32-L121,76532024-0,61601000-K,0,2021-08-30,4136.148369,2021-08-12,2021-09-07,2021-09-20
1175-118-L121,76532024-0,61607400-8,0,2021-09-03,5034.053069,2021-08-21,2021-09-16,2021-10-07
652-28-LE21,76532024-0,61954500-1,0,2021-09-09,8686.990173,2021-08-26,2021-09-21,2021-10-10
2101-96-L121,76532024-0,61602213-K,1,2021-09-22,2283.425031,2021-09-09,2021-10-05,2021-10-27
956-94-L121,76532024-0,61606500-9,0,2021-09-24,4105.722963,2021-09-11,2021-10-07,2021-10-30
956-95-L121,76532024-0,61606500-9,1,2021-09-24,3112.902381,2021-09-11,2021-10-07,2021-10-23
956-96-L121,76532024-0,61606500-9,0,2021-09-24,4108.275201,2021-09-11,2021-10-07,2021-10-30
956-97-L121,76532024-0,61606500-9,1,2021-09-24,4108.275201,2021-09-11,2021-10-07,2021-10-27
956-98-L121,76532024-0,61606500-9,0,2021-09-24,4873.946601,2021-09-11,2021-10-07,2021-10-27
956-102-L121,76532024-0,61606500-9,0,2021-09-30,5794.0284,2021-09-17,2021-10-13,2021-11-02
956-103-L121,76532024-0,61606500-9,0,2021-10-01,3227.753091,2021-09-18,2021-10-14,2021-11-12
924-51-L121,76532024-0,61601000-K,0,2021-10-07,3738.200691,2021-09-24,2021-10-20,2021-11-14
924-53-L121,76532024-0,61601000-K,0,2021-10-07,3738.200691,2021-09-24,2021-10-20,2021-11-11
924-58-L121,76532024-0,61601000-K,0,2021-10-13,3275.064864,2021-09-30,2021-10-26,2021-11-10
1079650-29-LE21,76532024-0,61607100-9,0,2021-11-03,21578.390112,2021-10-21,2021-11-16,2021-12-06
1057390-60-L121,76532024-0,61955100-1,0,2021-12-06,4090.63242,2021-11-23,2021-12-19,2022-01-07
1288-58-LE21,76532024-0,61608200-0,0,2021-12-28,10090.359163,2021-12-16,2022-01-11,2022-02-03
1558-69-LE18,76532205-7,61606306-5,0,2018-10-30,4154.904,2018-10-07,2018-11-02,2018-11-24
2146-36-L119,76532205-7,61606405-3,0,2019-05-13,2645.079,2019-04-30,2019-05-26,2019-06-17
1058085-77-LE21,76532214-6,61608406-2,1,2021-06-05,86562.1664,2021-05-23,2021-06-18,2021-07-08
1670-25-L118,76532411-4,61602262-8,1,2018-06-20,2063.9525136,2018-06-07,2018-07-03,2018-07-23
956-138-LP18,76532411-4,61606500-9,1,2018-12-20,36937.270536,2018-12-07,2019-01-02,2019-01-19
4375-147-LE19,76532411-4,61602189-3,0,2019-10-09,1557.4984392,2019-09-26,2019-10-22,2019-11-11
2026-3-LQ20,76532411-4,61606600-5,0,2020-02-04,10756.110903057,2020-01-22,2020-02-17,2020-03-11
2207-12-L120,76532411-4,61602153-2,1,2020-01-20,1258.773059565,2020-01-07,2020-02-02,2020-02-22
1395-72-LE20,76532411-4,61606400-2,1,2020-09-30,23633.83313544,2020-09-17,2020-10-13,2020-11-04
1398-71-L120,76532411-4,61606800-8,1,2020-11-06,3150.493505904,2020-10-24,2020-11-19,2020-12-09
734-22-L121,76532411-4,61607800-3,0,2021-05-13,4099.224895,2021-04-27,2021-05-23,2021-06-11
734-33-L121,76532411-4,61607800-3,0,2021-06-30,3546.77954512,2021-06-17,2021-07-13,2021-07-28
1978-48-L121,76532411-4,61606900-4,1,2021-08-16,4155.131357079,2021-08-03,2021-08-29,2021-09-19
1549-120-LE18,76532722-9,61608002-4,1,2018-04-06,7530.2228352,2018-03-24,2018-04-19,2018-05-11
886954-148-LQ20,76532722-9,61602189-3,0,2020-09-14,207871.20192,2020-09-02,2020-09-28,2020-10-18
2193-28-L118,76532772-5,61607504-7,1,2018-06-06,5300.473311,2018-05-24,2018-06-19,2018-07-13
1664-14-L118,76532772-5,61602271-7,0,2018-07-30,5491.8008,2018-07-16,2018-08-11,2018-08-27
2193-1-LE19,76532772-5,61607504-7,1,2019-01-21,1232.49334,2019-01-08,2019-02-03,2019-02-23
2125-153-LE18,76533381-4,61606407-K,1,2019-01-02,12197.28,2018-12-20,2019-01-15,2019-01-31
1963-13-LE18,76533476-4,61608000-8,0,2018-04-16,1206.9936174,2018-04-03,2018-04-29,2018-05-19
2067-6-L118,76533875-1,61602244-K,0,2018-04-10,2115.83085,2018-03-29,2018-04-24,2018-05-12
912638-25-LE18,76533889-1,61607301-K,0,2018-03-15,16064.730641852,2018-03-02,2018-03-28,2018-04-15
2105-172-LE17,76533984-7,61606402-9,0,2018-01-15,13511.55975,2018-01-02,2018-01-28,2018-02-21
1213-85-LE18,76534162-0,61607100-9,0,2018-11-21,0,2018-11-07,2018-12-03,2018-12-21
5052-10-LQ19,76534330-5,61606901-2,0,2019-07-14,9085.9454499,2019-07-02,2019-07-28,2019-08-19
5052-21-LQ20,76534330-5,61606901-2,1,2020-09-08,5717.85578566,2020-08-26,2020-09-21,2020-10-14
1952-1-L118,76534907-9,61602248-2,0,2018-01-15,3733.3243,2018-01-02,2018-01-28,2018-02-20
1952-90-LE18,76534907-9,61602248-2,1,2018-10-19,1267.962792,2018-10-06,2018-11-01,2018-11-25
1952-47-L119,76534907-9,61602248-2,0,2019-04-09,2578.48568,2019-03-27,2019-04-22,2019-05-09
1952-14-LE20,76534907-9,61602248-2,1,2020-03-05,1253.373474,2020-02-21,2020-03-18,2020-04-07
1951-35-L119,76534961-3,61602246-6,0,2019-12-03,1337.5477818,2019-11-19,2019-12-15,2020-01-01
1703-8-LE18,76535436-6,61606609-9,0,2018-03-08,1285.6177434,2018-02-21,2018-03-19,2018-04-10
1703-29-LE18,76535436-6,61606609-9,0,2018-10-10,1273.8726,2018-09-27,2018-10-23,2018-11-10
1540-76-LE21,76535456-0,61607904-2,0,2021-06-16,23078.904688,2021-06-05,2021-07-01,2021-07-20
2157-52-L118,76535470-6,61602295-4,1,2018-02-19,1889.268072708,2018-02-06,2018-03-04,2018-03-21
2157-52-L118,76535470-6,61602295-4,0,2018-02-19,2060.128248852,2018-02-06,2018-03-04,2018-03-21
2097-24-L118,76535470-6,61602209-1,0,2018-03-07,5381.399687268,2018-02-22,2018-03-20,2018-04-02
502-64-LE18,76535470-6,61607202-1,1,2018-04-02,31187.060435201,2018-03-20,2018-04-15,2018-05-01
502-144-LE18,76535470-6,61607202-1,0,2018-10-04,20660.815560789,2018-09-19,2018-10-15,2018-11-12
1057544-69-LE19,76535470-6,61607202-1,1,2019-05-02,9740.6178,2019-04-19,2019-05-15,2019-06-02
2157-127-LE20,76535470-6,61602295-4,0,2020-09-28,0,2020-09-14,2020-10-10,2020-10-31
591-1-LE18,76535701-2,61603000-0,0,2018-01-22,41412.8075,2018-01-09,2018-02-04,2018-02-21
831756-292-LE18,76535701-2,61608604-9,0,2018-12-09,16431.674517444,2018-11-27,2018-12-23,2019-01-11
775-56-LE18,76535701-2,61608600-6,1,2019-01-10,31667.96424,2018-12-28,2019-01-23,2019-02-12
1057468-4-LE19,76535701-2,61608600-6,0,2019-03-04,23042.299017917,2019-02-20,2019-03-18,2019-03-31
1057492-64-LE19,76535801-9,61959800-8,0,2019-07-23,27436.782,2019-07-11,2019-08-06,2019-08-21
2098-2-LE20,76535913-9,61602211-3,0,2020-02-10,14507.61,2020-01-29,2020-02-24,2020-03-14
2098-82-LE21,76535913-9,61602211-3,1,2021-06-16,9733.5436,2021-06-03,2021-06-29,2021-07-19
1057512-28-LE21,76535946-5,61607004-5,0,2021-10-13,2598.6723472,2021-10-01,2021-10-27,2021-11-21
1002772-41-R120,76536156-7,61608205-1,1,2020-06-08,8521.24610112,2020-05-26,2020-06-21,2020-07-12
1057543-24-L121,76536156-7,61607201-3,0,2021-03-22,3798.6891216,2021-03-08,2021-04-03,2021-04-19
1057536-20-LE21,76536156-7,61607700-7,0,2021-04-20,11829.440712,2021-04-07,2021-05-03,2021-05-23
2132-29-L121,76536156-7,61601000-K,0,2021-05-11,3124.79049385,2021-04-28,2021-05-24,2021-06-15
2132-29-L121,76536156-7,61601000-K,0,2021-05-11,2666.4602435,2021-04-28,2021-05-24,2021-06-15
2132-29-L121,76536156-7,61601000-K,0,2021-05-11,3583.085644625,2021-04-28,2021-05-24,2021-06-15
2132-29-L121,76536156-7,61601000-K,0,2021-05-11,4041.3807954,2021-04-28,2021-05-24,2021-06-15
652-43-LE21,76536156-7,61954500-1,0,2021-11-05,8350.31232,2021-10-23,2021-11-18,2021-12-07
617807-11-LE18,76536531-7,61602036-6,0,2018-03-22,3670.812141,2018-03-09,2018-04-04,2018-04-30
