id_firm_rut,cat_year,amt_revenue_value,n_employees
76526263-1,2018,10476017.96,159
76526263-1,2019,20168643.83,151
76526263-1,2020,9175225.18,127
76526263-1,2021,18252761.83,38
76526263-1,2022,14208151.31,124
76526365-4,2018,16185884.23,100
76526365-4,2019,20703194.59,144
76526365-4,2020,10638872,187
76526365-4,2021,15940726.47,37
76526365-4,2022,11051414.28,16
76526416-2,2018,14556085.4,40
76526416-2,2019,11923132.66,36
76526416-2,2020,17040800.48,103
76526416-2,2021,12977756.51,175
76526416-2,2022,13174297.04,94
76526632-7,2018,11176121.62,59
76526632-7,2019,7546806.31,167
76526632-7,2020,14451346.97,16
76526632-7,2021,19304241.02,98
76526632-7,2022,8784793.05,197
76526662-9,2018,13019947.7,119
76526662-9,2019,16633240.07,85
76526662-9,2020,12384098.24,165
76526662-9,2021,14551577.29,67
76526662-9,2022,17054634.32,113
76526762-5,2018,14427997.39,91
76526762-5,2019,13525423.64,103
76526762-5,2020,9311916.14,86
76526762-5,2021,14742332.74,24
76526762-5,2022,12716011.5,179
76526820-6,2018,9883395.4,37
76526820-6,2019,13860848.27,176
76526820-6,2020,22914413.35,144
76526820-6,2021,17200031.76,170
76526820-6,2022,10736585.37,60
76526887-7,2018,18561286.44,100
76526887-7,2019,14932983.64,101
76526887-7,2020,17375715.15,146
76526887-7,2021,13955927.81,107
76526887-7,2022,23559159.83,76
76527111-8,2018,20024959.49,52
76527111-8,2019,10777709.09,42
76527111-8,2020,11027308.15,164
76527111-8,2021,13677671.99,2
76527111-8,2022,14126735.88,133
76527650-0,2018,6510138.67,123
76527650-0,2019,17573843.37,106
76527650-0,2020,20678149.63,147
76527650-0,2021,16128172.33,105
76527650-0,2022,11333432.18,35
76527673-K,2018,16714152.69,74
76527673-K,2019,13769750.96,175
76527673-K,2020,17520049.21,109
76527673-K,2021,14008745.99,43
76527673-K,2022,25368756.49,180
76527951-8,2018,12483858.43,188
76527951-8,2019,10623973.74,39
76527951-8,2020,14753905.68,152
76527951-8,2021,19469963.46,56
76527951-8,2022,13901569.02,55
76528020-6,2018,13602911.83,59
76528020-6,2019,15653247.71,193
76528020-6,2020,15363649.64,193
76528020-6,2021,12034841.36,172
76528020-6,2022,20554932.1,152
76528278-0,2018,15045581.75,45
76528278-0,2019,13547441.41,112
76528278-0,2020,6845481.21,136
76528278-0,2021,14302924.62,59
76528278-0,2022,16413997.33,46
76528666-2,2018,17797507.27,130
76528666-2,2019,12706267.42,62
76528666-2,2020,7617207.89,70
76528666-2,2021,15109947.29,135
76528666-2,2022,11970624.32,40
76528811-8,2018,17766606.15,132
76528811-8,2019,14102400.8,60
76528811-8,2020,10555529.24,93
76528811-8,2021,16170493.6,63
76528811-8,2022,11015851.2,33
76529001-5,2018,12963997.13,107
76529001-5,2019,14189012.42,142
76529001-5,2020,12765490.8,15
76529001-5,2021,11448390.91,41
76529001-5,2022,22247354.04,117
76529066-K,2018,11891105.75,102
76529066-K,2019,17934369.23,61
76529066-K,2020,14935035.06,57
76529066-K,2021,19686830.98,192
76529066-K,2022,14129917.02,161
76529372-3,2018,24318414.83,137
76529372-3,2019,12778606.71,106
76529372-3,2020,17890790.16,21
76529372-3,2021,10356027.92,94
76529372-3,2022,13967847.04,67
76529487-8,2018,11323757.44,13
76529487-8,2019,14758683.34,106
76529487-8,2020,11407281.8,156
76529487-8,2021,12591304.69,107
76529487-8,2022,7284110.54,44
76529724-9,2018,17402271.8,169
76529724-9,2019,15853683.51,30
76529724-9,2020,20422252.37,120
76529724-9,2021,17459229.44,180
76529724-9,2022,13871818.19,146
76529758-3,2018,14847143.71,67
76529758-3,2019,13389769.42,16
76529758-3,2020,15908696.34,74
76529758-3,2021,20115766.85,144
76529758-3,2022,15674471.18,153
76530110-6,2018,16728672.88,146
76530110-6,2019,16574863.46,29
76530110-6,2020,15734873.78,112
76530110-6,2021,22791396.44,169
76530110-6,2022,21194881.62,24
76530285-4,2018,11445993.25,61
76530285-4,2019,14534616.37,76
76530285-4,2020,10731605.98,52
76530285-4,2021,14991073.01,65
76530285-4,2022,16985703.98,129
76530347-8,2018,18556143.07,69
76530347-8,2019,11005965.57,200
76530347-8,2020,15859009.41,58
76530347-8,2021,20781567.05,126
76530347-8,2022,14865107.69,30
76530504-7,2018,18548842.77,34
76530504-7,2019,21849141.74,174
76530504-7,2020,15834397.16,143
76530504-7,2021,11622523.35,57
76530504-7,2022,13391019.76,53
76530637-K,2018,12558932.43,195
76530637-K,2019,13578765.49,117
76530637-K,2020,20918627.38,54
76530637-K,2021,17594077.16,36
76530637-K,2022,9415028.84,36
76530846-1,2018,14220433.79,45
76530846-1,2019,13872243.01,112
76530846-1,2020,12729854.24,62
76530846-1,2021,22433644.4,66
76530846-1,2022,21477383.92,88
76531101-2,2018,15383659.67,86
76531101-2,2019,20417785.55,22
76531101-2,2020,15309461.75,99
76531101-2,2021,18667593.39,48
76531101-2,2022,18265550.16,54
76531232-9,2018,18297239.15,147
76531232-9,2019,16329152.4,41
76531232-9,2020,12611380.82,110
76531232-9,2021,20524667.22,81
76531232-9,2022,16105000.62,95
76531342-2,2018,13518904.52,185
76531342-2,2019,13831755.93,167
76531342-2,2020,13716353.38,142
76531342-2,2021,13530144.01,81
76531342-2,2022,21015897.1,33
76531369-4,2018,17535718.53,36
76531369-4,2019,12350349.9,105
76531369-4,2020,23958970.2,107
76531369-4,2021,11124946.25,109
76531369-4,2022,14775763.9,64
76531582-4,2018,22744659.63,172
76531582-4,2019,16583244.34,186
76531582-4,2020,13092133.39,126
76531582-4,2021,18544653.7,121
76531582-4,2022,16590102.98,195
76531654-5,2018,16895830.98,20
76531654-5,2019,17056690.34,127
76531654-5,2020,19403550.12,129
76531654-5,2021,19885629.45,109
76531654-5,2022,11886299.14,74
76531890-4,2018,9728302.65,179
76531890-4,2019,14461455.72,21
76531890-4,2020,16987596.44,82
76531890-4,2021,16738462.62,7
76531890-4,2022,12650636.5,82
76531993-5,2018,11814847.96,22
76531993-5,2019,6844563.47,196
76531993-5,2020,12689898.66,189
76531993-5,2021,8826197.4,85
76531993-5,2022,8567880.96,196
76532024-0,2018,14295417.74,121
76532024-0,2019,18104208.1,93
76532024-0,2020,20208055.98,6
76532024-0,2021,13072594.78,45
76532024-0,2022,20032870.39,188
76532205-7,2018,19891612.61,102
76532205-7,2019,19296242.02,41
76532205-7,2020,13255245.72,13
76532205-7,2021,10269715.2,75
76532205-7,2022,13095063.05,62
76532214-6,2018,13311926.92,71
76532214-6,2019,20457911.84,75
76532214-6,2020,12015648.16,13
76532214-6,2021,17637540.79,24
76532214-6,2022,10001112.35,96
76532411-4,2018,11136852.5,143
76532411-4,2019,12600749.02,65
76532411-4,2020,10702910.04,101
76532411-4,2021,19624977.35,24
76532411-4,2022,11702964.86,104
76532722-9,2018,11537061.32,79
76532722-9,2019,14684219.03,108
76532722-9,2020,18175409.76,99
76532722-9,2021,9057676.23,164
76532722-9,2022,13904817.22,52
76532772-5,2018,20250683.3,99
76532772-5,2019,9276724.63,37
76532772-5,2020,15960872.23,116
76532772-5,2021,15063981.01,190
76532772-5,2022,19648590.16,20
76533381-4,2018,21451674.91,87
76533381-4,2019,18021266.99,176
76533381-4,2020,8827317.6,121
76533381-4,2021,15899377.53,169
76533381-4,2022,19949070.4,187
76533476-4,2018,14988765.64,7
76533476-4,2019,14185191.62,84
76533476-4,2020,15484636.39,36
76533476-4,2021,11599832.88,180
76533476-4,2022,17097276.47,12
76533875-1,2018,16315736.17,141
76533875-1,2019,11537212.78,68
76533875-1,2020,16914772.35,42
76533875-1,2021,16881471.98,30
76533875-1,2022,12651713.16,35
76533889-1,2018,13713019.53,172
76533889-1,2019,18858603.98,163
76533889-1,2020,21597375.49,48
76533889-1,2021,15705617.61,7
76533889-1,2022,16049704.14,111
76533984-7,2018,14209091.9,56
76533984-7,2019,21022532.96,61
76533984-7,2020,16767794.44,87
76533984-7,2021,14046794.47,74
76533984-7,2022,15398935.03,134
76534162-0,2018,15173512.4,167
76534162-0,2019,9562987.4,43
76534162-0,2020,13707578.82,135
76534162-0,2021,15860040.67,181
76534162-0,2022,16726696.56,96
76534330-5,2018,12586092.46,46
76534330-5,2019,14111480.61,161
76534330-5,2020,12090506.05,125
76534330-5,2021,14305782.9,124
76534330-5,2022,14718494.08,37
76534907-9,2018,17627506.61,123
76534907-9,2019,12399310.31,181
76534907-9,2020,15170214.23,18
76534907-9,2021,18136424.07,78
76534907-9,2022,16797087.79,24
76534961-3,2018,9612377.73,189
76534961-3,2019,17256369.69,106
76534961-3,2020,21367434.23,66
76534961-3,2021,11913278.64,128
76534961-3,2022,9779746.24,28
76535436-6,2018,7407134.42,151
76535436-6,2019,8190540.67,57
76535436-6,2020,19289979.7,157
76535436-6,2021,15756523.75,31
76535436-6,2022,13710841.79,76
76535456-0,2018,18072368.05,57
76535456-0,2019,15793744.53,168
76535456-0,2020,17588146.05,3
76535456-0,2021,11028593.66,44
76535456-0,2022,15095962.16,196
76535470-6,2018,20546209.66,120
76535470-6,2019,20236496.46,61
76535470-6,2020,20222021.12,178
76535470-6,2021,16562633.21,71
76535470-6,2022,13531702.08,140
76535701-2,2018,17415229.2,151
76535701-2,2019,17459790.97,149
76535701-2,2020,15753200.4,18
76535701-2,2021,17293326.11,174
76535701-2,2022,9894009.23,38
76535801-9,2018,12984682.02,119
76535801-9,2019,20673451.33,67
76535801-9,2020,16024324.78,153
76535801-9,2021,14142179.51,133
76535801-9,2022,19933370.4,78
76535913-9,2018,15075330.37,16
76535913-9,2019,14404157.87,187
76535913-9,2020,17584021,116
76535913-9,2021,12791156.23,125
76535913-9,2022,11403263.99,11
76535946-5,2018,17902905.5,79
76535946-5,2019,14818483.78,38
76535946-5,2020,8674143.16,146
76535946-5,2021,10822592.19,13
76535946-5,2022,16310181.81,37
76536156-7,2018,21732294.75,39
76536156-7,2019,14006084.83,92
76536156-7,2020,15814717.09,147
76536156-7,2021,9599300.55,46
76536156-7,2022,11205736.1,66
76536531-7,2018,17715630.86,42
76536531-7,2019,13810822.78,109
76536531-7,2020,12927450.47,70
76536531-7,2021,15554151.21,42
76536531-7,2022,12198808.01,103
76536837-5,2018,9596926.08,97
76536837-5,2019,18193754.28,43
76536837-5,2020,11034381.7,200
76536837-5,2021,15974805.28,67
76536837-5,2022,18029571.06,35
76536981-9,2018,15051970.46,94
76536981-9,2019,16039604.02,149
76536981-9,2020,24425932.05,123
76536981-9,2021,14091278.11,110
76536981-9,2022,12359004.37,69
76537047-7,2018,11159436.85,29
76537047-7,2019,10970991.9,176
76537047-7,2020,15594651.69,81
76537047-7,2021,13938108.94,116
76537047-7,2022,13131571.84,54
76537088-4,2018,14101125.38,74
76537088-4,2019,12765569.18,61
76537088-4,2020,17877651.72,169
76537088-4,2021,13945975.72,24
76537088-4,2022,19115866.42,92
76537183-K,2018,20197248.88,168
76537183-K,2019,11441777.89,129
76537183-K,2020,11335392.76,13
76537183-K,2021,13404323.52,166
76537183-K,2022,12910576.88,187
76537256-9,2018,15850523.24,54
76537256-9,2019,20591336.4,104
76537256-9,2020,10741635.1,150
76537256-9,2021,16506611.14,123
76537256-9,2022,17066023.98,151
76537264-K,2018,10400429.38,118
76537264-K,2019,20067151.84,132
76537264-K,2020,8159779.83,161
76537264-K,2021,21671464.42,53
76537264-K,2022,10008515.75,41
76537354-9,2018,17742190.33,109
76537354-9,2019,16742656.34,160
76537354-9,2020,7946309.35,39
76537354-9,2021,14376162.37,154
76537354-9,2022,14443882.31,134
76537378-6,2018,16778807.51,166
76537378-6,2019,10222213.17,154
76537378-6,2020,10566182.06,74
76537378-6,2021,12305578.9,58
76537378-6,2022,16802518.48,20
76537438-3,2018,20727110.29,125
76537438-3,2019,17375131.93,148
76537438-3,2020,13806557.05,150
76537438-3,2021,12132451.04,111
76537438-3,2022,15463151.02,108
76537629-7,2018,23083867.33,104
76537629-7,2019,12809464.64,192
76537629-7,2020,7734000.79,167
76537629-7,2021,16954297.57,63
76537629-7,2022,20452819.24,179
76537686-6,2018,17795742.68,70
76537686-6,2019,21088735.53,156
76537686-6,2020,22854260.28,71
76537686-6,2021,8928522.52,192
76537686-6,2022,16230956.02,14
76537727-7,2018,6384651.58,177
76537727-7,2019,19820388.81,48
76537727-7,2020,17046157.93,39
76537727-7,2021,9309569.92,144
76537727-7,2022,15620760.75,186
76538264-5,2018,16661514.72,15
76538264-5,2019,12192707.7,7
76538264-5,2020,13996062.39,171
76538264-5,2021,12758611,107
76538264-5,2022,7721428.59,18
76538402-8,2018,13798616.69,183
76538402-8,2019,11470552.2,59
76538402-8,2020,13454928.74,162
76538402-8,2021,17618107.06,17
76538402-8,2022,19099661.61,114
76538510-5,2018,17358742.05,19
76538510-5,2019,15681470.69,148
76538510-5,2020,11413793.81,51
76538510-5,2021,20589076.84,98
76538510-5,2022,16422509.36,142
76538856-2,2018,11975406.95,95
76538856-2,2019,12454713.29,55
76538856-2,2020,12109502.99,78
76538856-2,2021,11702130.36,175
76538856-2,2022,14977835.13,140
76538997-6,2018,8720438.41,49
76538997-6,2019,13602281.04,130
76538997-6,2020,14481530.36,23
76538997-6,2021,22075311.76,143
76538997-6,2022,10907306.27,91
76539039-7,2018,17592127.33,127
76539039-7,2019,11093989.25,180
76539039-7,2020,12616414.76,15
76539039-7,2021,22000124.24,60
76539039-7,2022,10041190.45,15
76539209-8,2018,14213253.66,164
76539209-8,2019,13651801.34,44
76539209-8,2020,10549040.12,6
76539209-8,2021,14966939.58,188
76539209-8,2022,10822103.45,60
76539516-K,2018,15196924.13,175
76539516-K,2019,14489842.22,22
76539516-K,2020,15372732.92,39
76539516-K,2021,13056488.94,29
76539516-K,2022,12369834.21,132
76539773-1,2018,15188567.37,128
76539773-1,2019,6016295.71,48
76539773-1,2020,16094877.27,100
76539773-1,2021,12334783.18,154
76539773-1,2022,15772975.79,126
76539804-5,2018,10388160.5,41
76539804-5,2019,22725102,68
76539804-5,2020,13865281.99,166
76539804-5,2021,11928378.8,138
76539804-5,2022,13220198.19,176
76540070-8,2018,10699405.7,113
76540070-8,2019,11497173.02,197
76540070-8,2020,17165172.53,160
76540070-8,2021,14149396.2,117
76540070-8,2022,16128717.18,174
76540232-8,2018,11173894.51,30
76540232-8,2019,12324908.14,200
76540232-8,2020,11313068.34,43
76540232-8,2021,16184257.24,8
76540232-8,2022,9313957.15,14
76540266-2,2018,16239342.24,31
76540266-2,2019,14768022.99,176
76540266-2,2020,10241334.76,147
76540266-2,2021,16899612.31,95
76540266-2,2022,16626712.95,144
76540584-K,2018,19584253.46,85
76540584-K,2019,17341420.14,98
76540584-K,2020,14866738.46,134
76540584-K,2021,16087658.91,168
76540584-K,2022,7941022.88,200
76540655-2,2018,15160648.93,38
76540655-2,2019,17184907.28,31
76540655-2,2020,18307134.94,193
76540655-2,2021,6438194.52,52
76540655-2,2022,8631403.84,164
76541216-1,2018,16685235.13,48
76541216-1,2019,18956132.25,97
76541216-1,2020,18827090.72,26
76541216-1,2021,20284187.3,22
76541216-1,2022,8508292.17,94
76541298-6,2018,18260014.36,161
76541298-6,2019,11470707.81,162
76541298-6,2020,17889439.93,103
76541298-6,2021,8071552.79,130
76541298-6,2022,15750467.58,69
76541400-8,2018,19566716.84,88
76541400-8,2019,13884175.7,97
76541400-8,2020,19209270.24,65
76541400-8,2021,15490328.53,160
76541400-8,2022,13656920.3,158
76541462-8,2018,19896674.24,177
76541462-8,2019,17927729,45
76541462-8,2020,12693703.94,169
76541462-8,2021,14160508.45,66
76541462-8,2022,16821824.01,101
76541551-9,2018,18379561.58,41
76541551-9,2019,10992178.86,194
76541551-9,2020,21767750.6,42
76541551-9,2021,16023215.61,196
76541551-9,2022,16075937.3,172
76541588-8,2018,16979879.45,108
76541588-8,2019,21500469.24,78
76541588-8,2020,16281768.37,116
76541588-8,2021,15460330.46,124
76541588-8,2022,5832651.33,102
76541630-2,2018,16626397.53,16
76541630-2,2019,13915662.37,118
76541630-2,2020,11112462.15,6
76541630-2,2021,20948093.85,121
76541630-2,2022,12026866.42,177
76541637-K,2018,14118223.55,39
76541637-K,2019,13651699.22,12
76541637-K,2020,16569849.92,40
76541637-K,2021,13442067.96,63
76541637-K,2022,11385890.57,179
76541656-6,2018,14579272.91,105
76541656-6,2019,9989626.8,127
76541656-6,2020,11751855.42,129
76541656-6,2021,16889379.25,198
76541656-6,2022,16055264.18,62
76541759-7,2018,14624441.67,102
76541759-7,2019,20643613.64,197
76541759-7,2020,11082054.3,49
76541759-7,2021,17369578.51,102
76541759-7,2022,13776045.8,161
76542336-8,2018,16888945.8,5
76542336-8,2019,9975322.26,28
76542336-8,2020,9929110.19,107
76542336-8,2021,16922970.63,195
76542336-8,2022,9480161.07,56
76542910-2,2018,18198954.21,152
76542910-2,2019,15604585.58,51
76542910-2,2020,19268233.05,32
76542910-2,2021,17836568.67,157
76542910-2,2022,12360954.2,71
76543239-1,2018,10819738.44,38
76543239-1,2019,4924564.91,33
76543239-1,2020,14132825.5,74
76543239-1,2021,18081069.16,115
76543239-1,2022,11589111.06,163
76543625-7,2018,15878072.57,23
76543625-7,2019,14856986.74,123
76543625-7,2020,15540688.78,65
76543625-7,2021,10582824.77,189
76543625-7,2022,9773305.29,199
76543707-5,2018,11699023.28,116
76543707-5,2019,16014732.5,68
76543707-5,2020,8656048.27,1
76543707-5,2021,14282777.41,143
76543707-5,2022,17367031.46,134
76543900-0,2018,18579982.27,113
76543900-0,2019,17336230.89,31
76543900-0,2020,18811056.01,21
76543900-0,2021,11949593.97,41
76543900-0,2022,20819901.8,72
76544011-4,2018,18309716.51,160
76544011-4,2019,15817674.34,162
76544011-4,2020,17234087.44,14
76544011-4,2021,13407425.33,59
76544011-4,2022,15907832.91,36
76544014-9,2018,9259603.14,172
76544014-9,2019,20919656.54,70
76544014-9,2020,14764338.79,22
76544014-9,2021,11689233.44,34
76544014-9,2022,19102010.78,8
76544188-9,2018,20010810.18,79
76544188-9,2019,10667208.72,67
76544188-9,2020,16905098.39,60
76544188-9,2021,17011420.8,85
76544188-9,2022,17312963.48,43
76544349-0,2018,15355122.11,132
76544349-0,2019,11789112.52,47
76544349-0,2020,15324901.31,23
76544349-0,2021,14178182.61,165
76544349-0,2022,18851719.52,16
76544650-3,2018,11693140.74,48
76544650-3,2019,8322302.93,79
76544650-3,2020,18460186.37,188
76544650-3,2021,18019650.47,93
76544650-3,2022,18527391.43,106
76544681-3,2018,11691595.97,20
76544681-3,2019,15888391.61,169
76544681-3,2020,13064445.89,47
76544681-3,2021,16142006.42,42
76544681-3,2022,13219103.17,48
76544753-4,2018,14798950.19,165
76544753-4,2019,14321093.36,42
76544753-4,2020,10760941.96,121
76544753-4,2021,13212875.3,116
76544753-4,2022,10517905.29,120
76544760-7,2018,12389959.22,87
76544760-7,2019,10833528.97,38
76544760-7,2020,16814418.23,143
76544760-7,2021,17781015.41,179
76544760-7,2022,19342192.41,93
76544781-K,2018,11074865.51,128
76544781-K,2019,6227233.55,64
76544781-K,2020,18250681.1,161
76544781-K,2021,12202550.33,186
76544781-K,2022,19409264.95,109
76544790-9,2018,10622152.53,142
76544790-9,2019,14673470.74,175
76544790-9,2020,13300338.73,140
76544790-9,2021,12552977.39,84
76544790-9,2022,11291224.68,95
76545394-1,2018,18696016.16,197
76545394-1,2019,13941538.69,23
76545394-1,2020,19550414.28,75
76545394-1,2021,13457913.69,199
76545394-1,2022,12913932.24,134
76545897-8,2018,15767013.48,183
76545897-8,2019,18278697.14,80
76545897-8,2020,9172000.43,4
76545897-8,2021,16526005.59,129
76545897-8,2022,14652984.85,169
76546360-2,2018,17855419.94,80
76546360-2,2019,17155687.45,94
76546360-2,2020,12842606.85,55
76546360-2,2021,18809713.98,7
76546360-2,2022,19060505.31,194
76547158-3,2018,12224328.48,17
76547158-3,2019,14516312.61,149
76547158-3,2020,10439901.66,116
76547158-3,2021,14986160.94,174
76547158-3,2022,21990035.54,8
76547643-7,2018,14680935.89,114
76547643-7,2019,11275280.05,180
76547643-7,2020,17742206.79,65
76547643-7,2021,14496116.28,68
76547643-7,2022,14575128.32,70
76547963-0,2018,12657350.31,71
76547963-0,2019,19547301.31,142
76547963-0,2020,17840755.95,115
76547963-0,2021,9771502.69,75
76547963-0,2022,13950903.22,144
76548059-0,2018,20809565.26,21
76548059-0,2019,20021998.31,49
76548059-0,2020,8933671.24,72
76548059-0,2021,10960937.78,198
76548059-0,2022,8489300.18,169
7654814-5,2018,15112810.37,106
7654814-5,2019,16295338.04,140
7654814-5,2020,20307298.38,64
7654814-5,2021,17694702.91,147
7654814-5,2022,16755625.57,122
76548143-0,2018,18926127.58,197
76548143-0,2019,20824281.12,79
76548143-0,2020,20140373.91,101
76548143-0,2021,6440437.17,129
76548143-0,2022,9695693.33,166
76548157-0,2018,12178491.62,34
76548157-0,2019,10730601.18,194
76548157-0,2020,14988042.19,117
