id_tender,amt_payment_value,dt_payment,id_payment
1650-11-LE19,138.49,2019-06-22,19250-59
1650-11-LE19,315.3,2019-07-11,19251-78
1650-11-LE19,170.64,2019-08-06,19252-104
1625-63-LE18,3729.64,2018-11-17,19253-53
1625-63-LE18,1523.78,2018-12-05,19254-71
1625-63-LE18,2376.83,2018-11-09,19255-45
1625-63-LE18,690,2018-12-05,19256-71
1625-63-LE18,422.6,2018-12-04,19257-70
1057492-39-LE19,7522.22,2019-08-12,19258-53
2115-4-LE20,10804.26,2020-04-29,19259-33
2115-4-LE20,10939.44,2020-04-26,19260-30
2069-74-LQ19,54995.58,2019-09-20,19261-8
2069-74-LQ19,55447.43,2019-10-01,19262-19
2069-74-LQ19,3623.28,2019-10-29,19263-47
2069-74-LQ19,53564.7,2019-11-12,19264-61
2069-74-LQ19,42005.66,2019-11-29,19265-78
812261-79-LQ19,6926.08,2019-11-11,19266-35
812261-79-LQ19,112899.59,2019-11-18,19267-42
812261-79-LQ19,7477.11,2019-11-01,19268-25
2137-14-LE21,3895.3,2021-06-26,19269-12
2137-14-LE21,4507.03,2021-06-18,19270-4
2137-14-LE21,5419.47,2021-08-05,19271-52
4847-64-L119,727.04,2019-11-07,19272-47
4847-64-L119,354.8,2019-11-07,19273-47
4847-64-L119,52.34,2019-10-19,19274-28
4847-64-L119,90.55,2019-10-14,19275-23
4847-64-L119,324.97,2019-11-08,19276-48
2060-38-LE18,1246.31,2018-05-08,19277-42
608-244-LQ18,128.3,2019-02-28,19278-74
608-244-LQ18,178.2,2019-01-22,19279-37
608-244-LQ18,934.33,2019-03-21,19280-95
1057494-41-LE19,616.27,2019-11-13,19281-39
1057494-41-LE19,796.61,2019-12-30,19282-86
5056-47-LQ19,169.17,2020-01-15,19283-57
5056-47-LQ19,7.48,2019-12-27,19284-38
5056-47-LQ19,175.86,2020-01-29,19285-71
5056-47-LQ19,461.59,2019-12-25,19286-36
5056-47-LQ19,425.43,2020-01-19,19287-61
608-223-LQ20,322.19,2021-02-26,19288-54
608-223-LQ20,917.2,2021-01-28,19289-25
2109-17-LQ20,32182.23,2021-03-08,19290-38
2109-17-LQ20,21954.73,2021-02-18,19291-20
2109-17-LQ20,14678.05,2021-03-04,19292-34
5056-16-LP21,1240.61,2021-06-15,19293-49
1057417-54-LQ21,1234.69,2021-07-20,19294-70
1057417-54-LQ21,69.51,2021-07-17,19295-67
2102-2-R119,2479.22,2019-05-16,19296-56
2102-2-R119,2976.83,2019-06-14,19297-85
2102-2-R119,1838.69,2019-05-19,19298-59
1057441-4-LE20,42477,2020-04-21,19299-41
1978-82-L119,572.25,2020-02-07,19300-22
1978-82-L119,136.38,2020-02-16,19301-31
1978-82-L119,65.58,2020-02-27,19302-42
1978-82-L119,611.51,2020-03-26,19303-70
1978-82-L119,174.24,2020-01-21,19304-5
5463-21-LE18,18158.16,2018-11-10,19305-46
5463-21-LE18,4467.28,2018-11-08,19306-44
5463-21-LE18,33431.61,2018-11-03,19307-39
757-72-L119,2422.16,2019-10-29,19308-57
757-72-L119,818.48,2019-10-03,19309-31
2066-11-L118,519.54,2018-08-05,19310-60
2066-11-L118,254.42,2018-06-13,19311-7
2066-11-L118,261.99,2018-07-11,19312-35
2066-11-L118,1071.56,2018-08-11,19313-66
1556-14-L118,3723.48,2018-09-01,19314-69
2067-13-L118,940.17,2018-10-10,19315-84
2067-13-L118,442.18,2018-08-15,19316-28
2066-17-L118,471.08,2018-10-19,19317-69
2066-17-L118,567.81,2018-10-24,19318-74
2066-17-L118,245.44,2018-10-06,19319-56
2066-17-L118,130.26,2018-08-28,19320-17
1650-12-LE18,8148.47,2018-04-29,19321-7
1650-12-LE18,3989.85,2018-06-10,19322-49
1650-12-LE18,15010.47,2018-06-16,19323-55
2133-13-LE18,7463.84,2018-05-28,19324-73
2133-13-LE18,4481.1,2018-03-31,19325-15
2133-29-LE18,7284.43,2018-06-30,19326-66
2133-29-LE18,3334.78,2018-07-07,19327-73
2133-29-LE18,1945.7,2018-06-04,19328-40
2133-29-LE18,6210.44,2018-06-30,19329-66
2133-41-LE18,13555.35,2018-07-02,19330-35
2133-41-LE18,1114.35,2018-06-19,19331-22
2133-42-L118,1874.22,2018-07-31,19332-54
2133-42-L118,522.55,2018-07-31,19333-54
2133-42-L118,316.57,2018-06-26,19334-19
2133-42-L118,2018.82,2018-08-19,19335-73
2133-44-LE18,45287.62,2018-07-14,19336-37
2133-44-LE18,12570.67,2018-08-29,19337-83
2133-54-L118,1639.06,2018-08-11,19338-59
2133-54-L118,5203.99,2018-10-09,19339-118
2133-67-LE18,2551.58,2018-09-13,19340-45
2133-67-LE18,17530.88,2018-08-29,19341-30
2133-101-LE18,17.99,2018-12-07,19342-58
2133-101-LE18,395.5,2018-12-13,19343-64
2133-101-LE18,254.97,2018-12-14,19344-65
2133-101-LE18,975.04,2018-11-30,19345-51
2133-101-LE18,1106.1,2018-11-27,19346-48
2133-108-LE18,171.74,2019-01-10,19347-94
2133-108-LE18,13799.48,2018-12-01,19348-54
2133-108-LE18,1083.11,2018-12-08,19349-61
2133-108-LE18,3556.08,2018-11-14,19350-37
2133-113-LE18,10474.66,2019-01-05,19351-80
2133-113-LE18,38898.04,2018-12-29,19352-73
2133-113-LE18,1852.83,2018-11-30,19353-44
2133-113-LE18,10272.26,2018-10-18,19354-1
2133-129-LQ18,88142.68,2019-01-30,19355-42
2133-129-LQ18,17763.75,2018-11-29,19356--20
2133-129-LQ18,44489.45,2019-01-20,19357-32
2133-129-LQ18,3916.07,2019-01-17,19358-29
2133-130-LE18,4198.4,2019-02-15,19359-61
2133-130-LE18,821.93,2019-03-04,19360-78
2133-130-LE18,2852.52,2019-04-02,19361-107
2133-144-LE18,11779.24,2019-03-07,19362-60
2133-144-LE18,13132.18,2019-02-06,19363-31
2133-144-LE18,2972.29,2019-03-28,19364-81
2133-144-LE18,413.1,2019-04-01,19365-85
2133-148-LE18,15430.31,2019-03-04,19366-38
2133-148-LE18,552.26,2019-03-28,19367-62
2133-148-LE18,448.04,2019-04-01,19368-66
2133-148-LE18,14600.53,2019-03-15,19369-49
2133-155-LQ18,341984.6,2019-03-15,19370-40
2133-156-LQ18,54618.95,2019-03-15,19371-34
2133-156-LQ18,38607.41,2019-03-09,19372-28
2133-156-LQ18,199668.81,2019-03-12,19373-31
2133-156-LQ18,51898.05,2019-02-20,19374-11
2133-4-LQ19,126145.63,2019-04-01,19375-40
2133-4-LQ19,78328.63,2019-04-12,19376-51
2133-5-LQ19,2088.7,2019-04-11,19377-49
2133-5-LQ19,323156.45,2019-02-16,19378--5
2133-5-LQ19,21258.63,2019-05-13,19379-81
2133-11-LQ19,186405.08,2019-06-10,19380-92
2133-11-LQ19,171560.49,2019-05-13,19381-64
2133-24-LE19,7654.98,2019-05-14,19382-51
2133-24-LE19,2175.19,2019-04-25,19383-32
2133-48-LE19,19029.94,2019-06-16,19384-65
2133-48-LE19,8406.64,2019-05-05,19385-23
2133-62-LQ19,18027.52,2019-06-06,19386-26
2133-62-LQ19,280700.51,2019-06-14,19387-34
2133-62-LQ19,31799.67,2019-07-07,19388-57
2133-74-LQ19,18133.42,2019-06-28,19389-10
2133-74-LQ19,194425.17,2019-08-23,19390-66
2133-74-LQ19,83812.64,2019-07-03,19391-15
2133-74-LQ19,5799.8,2019-08-22,19392-65
2133-74-LQ19,27720.47,2019-08-08,19393-51
2133-76-LQ19,27814.98,2019-08-04,19394-50
2133-76-LQ19,67129.65,2019-08-11,19395-57
2133-76-LQ19,172079.81,2019-08-04,19396-50
2133-76-LQ19,64986.76,2019-08-24,19397-70
2133-76-LQ19,31390.26,2019-07-04,19398-19
2133-77-LE19,23657.71,2019-09-08,19399-83
2133-77-LE19,809.78,2019-07-24,19400-37
2133-77-LE19,13820.02,2019-08-05,19401-49
2133-89-LP19,73348.58,2019-09-19,19402-72
2133-89-LP19,3555.06,2019-10-19,19403-102
2133-92-LE19,12144.52,2019-09-18,19404-69
2133-92-LE19,15465.79,2019-08-13,19405-33
2133-92-LE19,6236.58,2019-09-13,19406-64
2133-95-LE19,2799.21,2019-08-02,19407-10
2133-95-LE19,1775.53,2019-08-12,19408-20
2133-95-LE19,1509.59,2019-07-26,19409-3
2133-95-LE19,402.18,2019-09-17,19410-56
2133-95-LE19,2210.2,2019-09-24,19411-63
2133-97-LE19,33071.03,2019-09-08,19412-42
2133-97-LE19,32882.37,2019-11-29,19413-124
2133-102-LE19,25748.86,2019-07-22,19414--13
2133-104-LE19,27087.95,2019-09-22,19415-42
2133-105-LE19,2742.29,2019-11-13,19416-94
2133-105-LE19,3152.16,2019-11-09,19417-90
2133-105-LE19,3696.5,2019-10-15,19418-65
2133-105-LE19,12340.06,2019-08-24,19419-13
2133-105-LE19,627.29,2019-08-27,19420-16
2133-106-LE19,14785.84,2019-10-05,19421-50
2133-106-LE19,32183.35,2019-09-13,19422-28
2133-106-LE19,20948.83,2019-10-17,19423-62
2133-109-LE19,5290.06,2019-09-15,19424-20
2133-109-LE19,6127.95,2019-10-23,19425-58
2133-109-LE19,25395.4,2019-11-21,19426-87
2133-109-LE19,192.04,2019-10-15,19427-50
2133-109-LE19,20548.49,2019-11-04,19428-70
2133-111-LE19,11425.83,2019-12-23,19429-92
2133-111-LE19,372.04,2019-11-09,19430-48
2133-111-LE19,6039.14,2019-10-25,19431-33
2133-111-LE19,3962.3,2019-11-27,19432-66
2133-112-LE19,1447.07,2019-10-13,19433-20
2133-112-LE19,1372.15,2019-10-25,19434-32
2133-112-LE19,2836.24,2019-11-03,19435-41
2133-112-LE19,2244.78,2020-01-16,19436-115
2133-112-LE19,5237.5,2020-01-03,19437-102
2133-113-LE19,43888.31,2019-11-06,19438-35
1979-121-LQ19,19.65,2019-10-19,19439-9
1979-121-LQ19,203.23,2019-12-19,19440-70
1979-121-LQ19,1021.25,2019-12-30,19441-81
1523-84-LQ19,114890.17,2019-11-16,19442-31
1523-84-LQ19,301.73,2019-11-17,19443-32
1523-84-LQ19,84130.7,2020-01-23,19444-99
2133-117-LE19,45700.36,2019-12-24,19445-69
2133-121-LE19,5999.92,2020-01-18,19446-79
2133-121-LE19,123.42,2019-10-06,19447--25
2133-121-LE19,3504.57,2020-02-07,19448-99
2133-121-LE19,16213.97,2019-12-09,19449-39
2133-121-LE19,3376.65,2019-09-29,19450--32
2133-122-LQ19,176679.32,2020-01-30,19451-88
2133-122-LQ19,50692.63,2019-10-23,19452--11
2133-122-LQ19,159.2,2019-10-08,19453--26
2133-122-LQ19,40002.11,2019-12-21,19454-48
2133-122-LQ19,31726.12,2020-02-19,19455-108
2133-125-LE19,57834.48,2020-02-12,19456-98
2133-126-LE19,811.02,2020-01-06,19457-63
2133-126-LE19,1766.87,2020-01-11,19458-68
2133-126-LE19,898.25,2020-02-09,19459-97
2133-126-LE19,9487.17,2019-10-30,19460--5
2133-126-LE19,12178.05,2019-12-10,19461-36
2133-131-LE19,4886.03,2020-01-18,19462-76
2133-131-LE19,188.06,2019-12-12,19463-39
2133-131-LE19,3919.9,2019-11-10,19464-7
2133-131-LE19,12508.15,2020-01-13,19465-71
2133-135-LE19,7470.74,2020-01-14,19466-59
2133-135-LE19,8985.58,2020-01-12,19467-57
2133-135-LE19,16137.02,2019-11-13,19468--3
2133-135-LE19,27764.16,2019-12-05,19469-19
1950-83-LE19,191.42,2020-01-20,19470-60
1950-83-LE19,60.58,2019-11-30,19471-9
1950-83-LE19,465.3,2020-02-16,19472-87
1950-83-LE19,20.73,2020-01-20,19473-60
1950-83-LE19,506.08,2020-02-12,19474-83
2133-136-LE19,2677.28,2020-02-21,19475-87
2133-136-LE19,2420.24,2020-02-25,19476-91
2133-136-LE19,3579.48,2019-12-31,19477-35
2133-136-LE19,651.93,2020-01-09,19478-44
2133-139-LQ19,50802.19,2019-12-19,19479-11
2133-139-LQ19,88529.39,2020-03-13,19480-96
2133-144-LQ19,20577.05,2020-02-12,19481-65
2133-144-LQ19,18586.69,2020-01-25,19482-47
2133-144-LQ19,102664.1,2019-12-29,19483-20
2133-144-LQ19,25143.55,2020-01-13,19484-35
2133-145-LQ19,65706.36,2020-02-10,19485-64
2133-145-LQ19,57366.84,2019-12-17,19486-9
2133-145-LQ19,84631.55,2020-02-20,19487-74
2133-145-LQ19,78419.99,2019-12-03,19488--5
2133-146-LE19,3882.96,2020-01-31,19489-49
2133-146-LE19,6047.07,2020-01-07,19490-25
2133-146-LE19,110.84,2020-02-08,19491-57
2133-146-LE19,534.08,2020-01-09,19492-27
2133-146-LE19,7588.74,2020-02-19,19493-68
2133-150-LE19,47610.53,2020-01-23,19494-30
2133-150-LE19,13986.75,2020-02-04,19495-42
2133-151-LQ19,23798.15,2020-02-23,19496-59
2133-151-LQ19,63217.78,2020-02-27,19497-63
2133-151-LQ19,126784.06,2020-03-07,19498-72
2133-152-LQ19,108262.28,2020-01-14,19499-12
2133-152-LQ19,77432.37,2020-05-03,19500-122
2133-152-LQ19,11618.06,2020-01-11,19501-9
2133-152-LQ19,102759.13,2020-03-02,19502-60
2133-154-LE19,19427.31,2020-01-01,19503-12
2133-154-LE19,5682.67,2020-02-16,19504-58
2133-154-LE19,3744.25,2019-12-07,19505--13
2133-154-LE19,53.41,2020-01-29,19506-40
2133-154-LE19,14135.75,2020-02-05,19507-47
2133-156-LQ19,12691.67,2020-02-07,19508-26
2133-156-LQ19,179249.89,2020-03-18,19509-66
1523-103-LQ19,66216.1,2020-03-02,19510-58
1523-103-LQ19,1568.64,2020-02-03,19511-30
1523-103-LQ19,14931.74,2020-04-16,19512-103
2133-157-LE19,624.52,2020-02-25,19513-49
2133-157-LE19,380.17,2020-03-12,19514-65
2133-157-LE19,2200.51,2020-01-24,19515-17
2133-157-LE19,12691.03,2020-03-10,19516-63
2133-157-LE19,5787.45,2020-03-05,19517-58
2133-158-LE19,5554.05,2020-02-03,19518-32
2133-158-LE19,543.99,2020-02-13,19519-42
2133-158-LE19,12066.27,2020-03-28,19520-86
2133-162-LE19,9865.86,2020-03-08,19521-52
2133-162-LE19,8715.71,2020-03-02,19522-46
2133-162-LE19,8181.09,2020-04-05,19523-80
2133-162-LE19,2559.69,2020-03-01,19524-45
2133-162-LE19,4634.27,2020-02-23,19525-38
2133-164-LE19,18888.9,2020-02-23,19526-39
2133-164-LE19,9345.65,2020-02-21,19527-37
2133-164-LE19,13196.32,2020-04-22,19528-98
2133-165-LE19,6163.97,2020-03-07,19529-45
2133-165-LE19,12729.24,2020-01-22,19530-0
2133-165-LE19,7777.1,2020-03-14,19531-52
2133-167-LE19,1469.77,2020-02-08,19532-19
2133-167-LE19,1409.01,2020-02-27,19533-38
2133-167-LE19,5932.42,2020-03-05,19534-45
2133-1-LE20,52310.59,2020-01-05,19535--44
2133-2-LE20,36262.46,2020-04-05,19536-52
2133-5-LP20,80413.08,2020-04-09,19537-49
2133-7-LE20,10225.36,2020-02-05,19538--13
2133-7-LE20,4121.42,2020-04-29,19539-71
2133-11-LQ20,191890.6,2020-04-04,19540-34
2133-15-LP20,1212.21,2020-03-21,19541-15
2133-15-LP20,39472.07,2020-05-24,19542-79
2133-15-LP20,111.52,2020-05-02,19543-57
2133-15-LP20,26905.56,2020-03-22,19544-16
2133-15-LP20,25725.64,2020-05-20,19545-75
2133-16-LP20,34658.33,2020-03-09,19546-5
2133-16-LP20,831.16,2020-05-02,19547-59
2133-16-LP20,22646.03,2020-05-17,19548-74
2133-16-LP20,46477.98,2020-04-13,19549-40
2133-16-LP20,23345.31,2020-04-01,19550-28
2133-20-LQ20,9761.34,2020-05-22,19551-69
2133-20-LQ20,99442.15,2020-06-22,19552-100
2133-20-LQ20,98677.73,2020-05-14,19553-61
2133-20-LQ20,81402.16,2020-04-18,19554-35
2133-20-LQ20,1757.48,2020-04-01,19555-18
2133-31-LE20,9904.86,2020-04-10,19556-8
2133-31-LE20,9162.29,2020-05-02,19557-30
1950-15-LQ20,19765.19,2020-06-17,19558-64
1950-15-LQ20,55175.03,2020-06-26,19559-73
1950-15-LQ20,45349.57,2020-05-23,19560-39
1979-59-LQ20,52275.59,2020-07-07,19561-78
1979-59-LQ20,6937.34,2020-05-22,19562-32
1979-59-LQ20,82654.66,2020-06-04,19563-45
1979-59-LQ20,9607.95,2020-05-23,19564-33
2133-42-LQ20,28290.05,2020-05-22,19565-7
2133-42-LQ20,61555.46,2020-06-20,19566-36
2133-42-LQ20,8347.96,2020-06-19,19567-35
2133-42-LQ20,36664.45,2020-06-04,19568-20
2133-42-LQ20,72148.51,2020-06-10,19569-26
2133-48-LQ20,85268.23,2020-09-11,19570-63
2133-48-LQ20,81767.91,2020-11-02,19571-115
1523-55-LQ20,77955.63,2020-09-05,19572-64
1523-55-LQ20,4142.14,2020-08-11,19573-39
1523-55-LQ20,15027.11,2020-09-28,19574-87
1523-55-LQ20,70450.26,2020-09-05,19575-64
2133-60-LQ20,160026.62,2020-09-12,19576-26
2133-67-LR20,356129.36,2020-12-04,19577-55
1952-37-LQ20,19671.33,2020-11-10,19578-49
1952-37-LQ20,4590.85,2020-12-07,19579-76
1952-37-LQ20,79653.93,2020-11-18,19580-57
1952-37-LQ20,28261.14,2020-12-21,19581-90
2133-78-LQ20,56930.75,2020-11-24,19582-36
2133-78-LQ20,194295.15,2020-11-05,19583-17
2133-78-LQ20,31736.06,2020-10-27,19584-8
2133-78-LQ20,13492.8,2020-11-26,19585-38
2133-78-LQ20,15691.68,2021-01-29,19586-102
2133-89-LE20,58787.86,2021-02-21,19587-77
2133-91-LE20,9630.32,2021-04-09,19588-119
2133-91-LE20,3244.61,2021-02-14,19589-65
1523-108-LQ20,4145.22,2021-02-14,19590-54
1523-108-LQ20,60992.15,2021-01-05,19591-14
1523-108-LQ20,23277.28,2021-02-27,19592-67
1523-108-LQ20,29995.24,2021-01-08,19593-17
1523-108-LQ20,82850.6,2021-01-26,19594-35
2133-95-LE20,42491.28,2021-01-25,19595-37
2133-95-LE20,3791.35,2021-03-06,19596-77
2133-95-LE20,2663.5,2021-01-28,19597-40
2133-95-LE20,11335.17,2021-02-18,19598-61
2133-96-LE20,24976.44,2021-02-06,19599-44
2133-96-LE20,12300.43,2021-01-13,19600-20
2133-96-LE20,200.05,2021-02-14,19601-52
2133-96-LE20,2265.73,2021-02-25,19602-63
1950-77-LP20,14334.93,2021-03-03,19603-43
1950-77-LP20,45654.11,2021-03-02,19604-42
1950-77-LP20,1039.88,2021-02-28,19605-40
1950-77-LP20,19217,2021-04-29,19606-100
1950-77-LP20,55574.44,2021-02-23,19607-35
2133-108-LQ20,305196.23,2021-04-05,19608-71
1523-1-LP21,16923.98,2021-04-13,19609-58
1523-1-LP21,16301,2021-05-03,19610-78
1523-1-LP21,53947.54,2021-03-23,19611-37
1523-1-LP21,24938.03,2021-04-05,19612-50
1979-21-LQ21,59006.69,2021-06-16,19613-70
1979-21-LQ21,230032.23,2021-05-22,19614-45
2133-15-LP21,35315.38,2021-06-25,19615-54
2133-15-LP21,41678.32,2021-05-18,19616-16
2133-15-LP21,12413.33,2021-05-29,19617-27
2133-15-LP21,7372.86,2021-04-29,19618--3
2133-17-LQ21,84308.44,2021-08-01,19619-79
2133-17-LQ21,88916.17,2021-08-01,19620-79
2133-17-LQ21,131753.12,2021-06-26,19621-43
2133-17-LQ21,14633.54,2021-08-16,19622-94
2133-17-LQ21,22976.44,2021-08-04,19623-82
2133-20-LP21,27832.16,2021-08-16,19624-66
2133-20-LP21,66133.65,2021-07-21,19625-40
2133-21-LQ21,193860.26,2021-08-01,19626-57
2133-21-LQ21,71068.97,2021-08-19,19627-75
2133-23-LE21,42794.36,2021-06-29,19628-23
2133-23-LE21,12480.32,2021-06-28,19629-22
2133-28-LQ21,63016.91,2021-09-18,19630-80
2133-28-LQ21,35951.28,2021-09-29,19631-91
2133-28-LQ21,118472.18,2021-08-03,19632-34
2133-28-LQ21,7970.03,2021-09-02,19633-64
2133-28-LQ21,27177.92,2021-09-04,19634-66
2133-32-LQ21,55811.62,2021-11-26,19635-132
2133-32-LQ21,60514.43,2021-10-28,19636-103
2133-32-LQ21,53226.08,2021-09-22,19637-67
2133-32-LQ21,19413.27,2021-09-02,19638-47
2133-38-LR21,158050.2,2021-11-10,19639-78
2133-38-LR21,79583.51,2021-09-10,19640-17
2133-38-LR21,150625.36,2021-09-22,19641-29
2133-38-LR21,6511.81,2021-09-20,19642-27
2133-39-LP21,469.81,2021-11-16,19643-96
2133-39-LP21,35216.86,2021-09-16,19644-35
2133-39-LP21,68741.11,2021-10-07,19645-56
2133-39-LP21,4992.68,2021-10-26,19646-75
2133-40-LQ21,48093.86,2021-08-12,19647--14
2133-40-LQ21,185918.09,2021-10-19,19648-54
2133-41-LR21,60298.83,2021-12-26,19649-100
2133-41-LR21,32096.28,2021-10-22,19650-35
2133-41-LR21,123198.86,2021-10-30,19651-43
2133-41-LR21,51305.58,2021-11-21,19652-65
2133-41-LR21,106441.97,2021-11-19,19653-63
2133-44-LQ21,142237.2,2021-12-04,19654-84
1641-212-LE18,1571.45,2018-09-25,19655-5
2069-15-LE20,1756.45,2020-04-30,19656-17
2069-15-LE20,1431.34,2020-06-27,19657-75
2069-15-LE20,3049,2020-05-31,19658-48
2069-15-LE20,166.9,2020-06-07,19659-55
2069-15-LE20,2472.79,2020-07-19,19660-97
1641-65-LP20,3887.36,2020-07-09,19661-52
1641-65-LP20,1115.89,2020-06-29,19662-42
1641-65-LP20,2182.34,2020-09-03,19663-108
1641-65-LP20,237.78,2020-05-13,19664--5
2109-15-LQ20,1186.72,2021-02-24,19665-43
2109-15-LQ20,78.82,2021-03-01,19666-48
1057417-117-LE20,0,2020-10-19,19667-36
1057417-117-LE20,0,2020-11-24,19668-72
1057049-329-LQ20,72475.55,2021-03-12,19669-53
1057049-329-LQ20,230875.11,2021-03-03,19670-44
1057489-21-LQ21,127895.1,2021-03-28,19671-21
1057472-4-LQ21,3736.09,2021-04-15,19672-34
1495-12-LE18,2055.79,2018-06-20,19673-40
1495-12-LE18,1989.45,2018-06-06,19674-26
1495-12-LE18,701.28,2018-08-21,19675-102
1495-12-LE18,2351.39,2018-04-23,19676--18
1495-12-LE18,1375.45,2018-07-07,19677-57
1669-338-L118,1361.46,2018-10-23,19678-86
1669-338-L118,3106.81,2018-07-24,19679--5
1669-338-L118,250.21,2018-09-11,19680-44
1669-338-L118,1140.83,2018-11-05,19681-99
1058134-1-L119,1022.2,2019-06-20,19682-39
1058134-1-L119,162.49,2019-08-09,19683-89
1058134-1-L119,2122.06,2019-07-07,19684-56
1058134-1-L119,1165.66,2019-06-24,19685-43
2015-2-LE19,1202,2019-09-05,19686-44
2015-2-LE19,664.71,2019-08-23,19687-31
2015-2-LE19,654.87,2019-09-11,19688-50
2015-2-LE19,147.15,2019-09-22,19689-61
2015-2-LE19,33.27,2019-09-10,19690-49
1075963-68-R119,27.25,2019-10-05,19691-64
1075963-68-R119,1051.62,2019-08-31,19692-29
1075963-68-R119,438.63,2019-08-23,19693-21
1075963-68-R119,1734.05,2019-07-20,19694--13
1075963-68-R119,452.74,2019-10-23,19695-82
4309-228-LQ19,181.63,2019-11-07,19696-43
4309-228-LQ19,94.19,2020-01-02,19697-99
4309-228-LQ19,989.81,2019-11-08,19698-44
4309-228-LQ19,2.88,2019-11-18,19699-54
1057055-117-LE19,17542.92,2019-11-20,19700-62
1057055-122-LE19,5032.44,2019-11-15,19701-45
1057055-122-LE19,5797.85,2019-12-17,19702-77
1057055-122-LE19,4260.31,2019-11-25,19703-55
1057055-122-LE19,1511.6,2019-11-09,19704-39
1057055-122-LE19,10939.27,2020-01-05,19705-96
1057055-145-LE19,4769.62,2019-12-04,19706-23
1057055-145-LE19,450.56,2019-12-15,19707-34
1057055-145-LE19,1558.4,2019-10-16,19708--26
1057055-145-LE19,8201.23,2019-12-28,19709-47
1553-464-L119,1361.84,2020-01-09,19710-63
1553-464-L119,2097.29,2019-12-13,19711-36
1553-464-L119,1391.31,2019-12-30,19712-53
1553-464-L119,120.21,2019-12-20,19713-43
2069-104-LQ19,132.6,2019-12-26,19714-27
2069-104-LQ19,16.98,2020-02-10,19715-73
2069-104-LQ19,295.44,2020-01-19,19716-51
2069-104-LQ19,486.12,2020-01-20,19717-52
2069-104-LQ19,435.29,2020-01-02,19718-34
4309-341-LE19,483.14,2020-02-04,19719-26
4309-341-LE19,40.09,2020-03-07,19720-58
4309-341-LE19,73.35,2020-04-07,19721-89
4309-341-LE19,171.58,2020-04-15,19722-97
4309-341-LE19,479.49,2020-05-16,19723-128
4309-348-LQ19,671.66,2020-04-09,19724-35
4309-348-LQ19,567.6,2020-05-01,19725-57
4309-382-LQ19,33.44,2020-05-02,19726-63
4309-382-LQ19,518.04,2020-03-17,19727-17
4309-382-LQ19,401.58,2020-05-19,19728-80
4309-382-LQ19,250.82,2020-05-05,19729-66
2069-4-LP20,13599.84,2020-04-02,19730-31
2069-4-LP20,1140.14,2020-03-26,19731-24
2069-4-LP20,5918.9,2020-04-06,19732-35
2069-4-LP20,12890.18,2020-05-29,19733-88
2069-4-LP20,1585.34,2020-05-04,19734-63
1058134-45-L120,561.01,2020-04-09,19735-43
1058134-45-L120,3274.28,2020-05-14,19736-78
1058134-45-L120,29.54,2020-02-16,19737--10
1058134-45-L120,864.34,2020-05-21,19738-85
1058088-17-LE20,1927.75,2020-08-14,19739-60
1058088-17-LE20,1783.7,2020-09-25,19740-102
1058088-17-LE20,2764.85,2020-07-03,19741-18
1057055-98-LE20,5716,2020-10-06,19742-73
1057055-98-LE20,3144.15,2020-09-18,19743-55
1058134-322-LE20,282.69,2021-01-12,19744-32
1058134-322-LE20,460.01,2021-01-29,19745-49
1058134-322-LE20,566.3,2020-12-20,19746-9
1058134-322-LE20,1.76,2021-01-11,19747-31
1058085-160-LQ20,2336.43,2021-03-27,19748-49
1058085-160-LQ20,6795.34,2021-04-19,19749-72
1058085-160-LQ20,11481.16,2021-06-01,19750-115
1058085-160-LQ20,23534.43,2021-04-18,19751-71
1058085-160-LQ20,32250.05,2021-03-29,19752-51
1559-42-LE21,4159.52,2021-06-22,19753-60
1559-42-LE21,6201.34,2021-07-14,19754-82
1559-42-LE21,4556.45,2021-06-26,19755-64
1559-42-LE21,15028.51,2021-05-14,19756-21
2258-80-LE21,4141.42,2021-07-18,19757-63
2258-80-LE21,7912.9,2021-06-07,19758-22
2258-80-LE21,7261.99,2021-06-22,19759-37
2258-80-LE21,33223.78,2021-08-01,19760-77
2258-80-LE21,4286.47,2021-08-30,19761-106
1057055-38-LE21,19105.78,2021-06-22,19762-40
1057055-38-LE21,10198.27,2021-07-15,19763-63
1057055-38-LE21,715.8,2021-08-16,19764-95
2065-26-L119,340.09,2020-02-14,19765-34
2065-26-L119,94.3,2020-03-26,19766-75
2065-26-L119,751.75,2020-04-05,19767-85
2065-26-L119,125.49,2020-03-21,19768-70
2058-26-LE18,408.78,2018-06-12,19769-73
2058-26-LE18,881.69,2018-04-29,19770-29
1523-45-L118,171.1,2018-09-05,19771-72
1523-45-L118,1830.03,2018-08-12,19772-48
1523-45-L118,2079.96,2018-09-29,19773-96
1625-99-LE18,951.21,2019-02-10,19774-41
1625-99-LE18,17958.05,2019-02-09,19775-40
1382-3-LE19,5300.36,2019-04-19,19776-69
1382-3-LE19,5031.73,2019-03-28,19777-47
1382-3-LE19,2107.11,2019-03-10,19778-29
1382-3-LE19,6115.2,2019-03-12,19779-31
1511-43-LE19,1803.88,2019-08-21,19780-42
1511-43-LE19,1966.33,2019-09-18,19781-70
1511-43-LE19,282.38,2019-08-27,19782-48
1514-40-LE19,5466.01,2019-07-22,19783-7
1514-40-LE19,13498.09,2019-08-26,19784-42
1057547-24-LP20,10749.54,2020-04-17,19785-43
1057430-22-LE20,1361.62,2020-12-01,19786-34
